hour,clicks,rage_clicks,mouse_dist,mouse_area,ibi,bbr,loss_streak,loss_chasing,game_switches,label
2,24,5,383.11522960676234,27418.314936322422,1089.8538086931592,0.20549807369761425,7,0,2,1
14,3,0,1506.8587605742969,353310.36100347486,4131.068660329507,0.023685481057512982,3,0,0,0
17,2,0,1069.078387490248,282180.45782893006,3959.701238086527,0.03728275832628554,0,1,1,0
13,1,0,1122.5590415970403,271705.5024635641,3000.0,0.02934970358025097,1,0,0,0
2,21,7,277.45244381344855,32961.061947499606,1836.050510707295,0.21767072709359245,9,1,2,1
12,5,0,1193.811662093182,187130.36663931241,9700.166689754471,0.03186278271231893,2,0,0,0
13,2,0,1407.7955496592049,249487.92146204048,3211.053287453365,0.027125870083839217,3,0,0,0
20,2,0,1451.3320182967186,199466.50941402483,7990.235795173272,0.007424513975743079,0,1,0,0
0,24,2,253.39222574192078,23421.292689728456,496.5058347357017,0.1,3,1,0,1
20,3,1,1132.7676062380735,202725.08956532157,6679.015536745588,0.014235491976787803,2,0,0,0
22,3,1,567.6626169830323,405892.80641174014,6520.417987917588,0.010599234380640277,1,0,0,0
10,3,0,532.1892202820923,331129.16502664343,6765.454368311366,0.017414247929291794,2,0,0,0
23,12,2,359.09461190103366,16362.45679532587,1035.93621690039,0.22890410534130892,6,1,1,1
19,3,0,1534.9828809434048,395982.3952742369,8266.370828145016,0.02646641656733081,1,0,0,0
2,23,2,594.8423383114396,21724.816703692723,287.61027962593744,0.12057289194229501,9,1,0,1
14,4,0,914.9781384060522,269318.72039096575,3443.736240108811,0.018829211895897233,2,0,0,0
21,3,0,1448.0496203827745,221766.25289335806,9041.869457171442,0.043499744861867244,0,1,0,0
17,2,0,718.3541068417945,491169.89388605335,7732.528723255446,0.01705857430424724,2,0,0,0
5,13,5,262.71684773669216,41676.697698206575,798.59081162326,0.45568358020303795,11,1,1,1
11,5,0,695.9309277383229,431936.877582296,6148.512837372652,0.03707769823815844,1,0,0,0
2,20,11,365.9537608589432,17967.192134775607,200.0,0.22641153072168468,9,1,2,1
23,8,9,267.95820184074387,22062.47224331819,862.4050640051022,0.3244989517244278,3,0,3,1
22,4,0,1609.10422265649,368506.9370932439,5697.734843802022,0.02956625299706782,0,0,0,0
19,4,0,1282.8384721369448,402617.59668603714,4904.917207109789,0.002265081461613812,1,0,1,0
1,23,8,529.8465083281894,21642.360243531213,1106.4388849579937,0.1874170567982006,8,1,1,1
4,16,8,627.0720794010945,28444.107649076675,2292.7878629323473,0.3257611669140883,9,1,2,1
23,21,11,719.3893728724645,19671.207328349934,3000.0,0.3827943277686693,4,1,2,1
21,5,0,1082.4182431143136,417640.1536413686,7995.888726878595,0.02666382855877558,1,0,1,0
15,2,0,440.2755316619065,524735.6908849594,4437.430692158341,0.007616306577600712,0,0,0,0
16,2,0,1124.4273713327223,315981.7622727149,7454.814269988385,0.031146804812048054,3,0,1,0
20,1,1,954.5605713047968,449433.66208944866,3904.5074299012463,0.021894188655181345,1,0,1,0
4,15,8,445.68521764657146,50152.23355193883,380.99400682960936,0.1,6,1,1,1
4,17,6,248.3147841954289,32751.02287595872,1028.36379341441,0.10961011302735912,6,1,0,1
4,7,5,499.8025272043992,32541.090469775812,1725.7792906683253,0.1,10,1,2,1
13,2,0,1192.5446977622644,307429.89627747145,7410.871493481716,0.02874667497277103,2,0,0,0
20,4,0,1210.6412485014255,189393.15470382886,4908.907654812852,0.001,0,0,0,0
22,1,0,1132.5235860071493,339049.68604816444,7427.6707861182385,0.008461091654801824,0,1,0,0
21,4,0,940.6159956230329,469868.81537835917,6491.456783639393,0.015111157653072145,1,0,0,0
17,4,0,1763.5643029931703,259870.95640286678,5259.4488552351295,0.022398578675525284,1,0,0,0
19,5,0,895.2053415516673,331020.8136245163,5786.117943917273,0.02689924505962813,3,0,0,0
14,5,0,964.9553266359353,142083.83865775543,7764.137994646364,0.023886630123291928,0,0,0,0
13,3,0,1763.9618621075679,342306.34411246504,6753.240093692725,0.03244837649313243,1,0,0,0
3,18,7,422.26582598639106,13233.042016506733,1896.8034097543173,0.1063339524244632,7,1,0,1
4,18,9,236.66650235538575,14930.846367253489,735.6027392738547,0.3306691726624231,5,1,1,1
17,3,1,1566.1814084309458,356824.371113879,9172.089713578785,0.021099909365707863,2,0,0,0
2,10,10,319.8632198306166,37295.04168196022,1673.752885837157,0.370379668478792,2,1,2,1
18,1,0,1095.335565583017,212166.7200886265,5157.874500837981,0.037325889435597566,0,0,0,0
0,16,10,539.5992676771738,53691.781447385045,1037.6349997290163,0.1,3,1,0,1
20,2,0,2109.696060484545,396310.90120434586,3576.2915025629973,0.026542407547832082,3,0,0,0
10,2,0,777.3674257691064,408037.0683178166,8033.383725700982,0.021047099512200646,2,0,0,0
1,8,8,419.50007128789287,39357.91464869525,2939.3196214430363,0.26700665032737675,4,1,1,1
16,3,0,1559.914740305207,342341.58554251783,3221.796040161715,0.02380225629928759,3,1,0,0
3,9,9,484.04923922668087,27211.36081149955,1692.6505484433073,0.11535665804065506,11,1,1,1
10,4,0,1558.5597362017531,253390.95957648903,3799.809318063873,0.014013828422741431,1,0,1,0
3,9,7,284.2801066981648,36213.82709486681,3000.0,0.2717872446972157,5,1,2,1
4,22,3,784.9274937047967,57336.1080034197,2141.954395205381,0.26544106723868394,9,1,3,1
19,5,0,1259.3801134604216,100000.0,6674.030757202746,0.0014228904856828095,2,0,1,0
14,4,0,473.3359585923582,159465.95528950705,4052.6196411163164,0.001,0,0,0,0
3,20,4,302.6727329585979,25846.303819629044,3000.0,0.1,4,1,3,1
2,10,4,692.6769132573097,33508.204645846134,200.0,0.3041190724852751,2,1,0,1
1,14,10,237.28337176629006,17133.47313153868,1126.326064274357,0.3166130152790797,7,1,2,1
5,6,5,353.67354379505673,37777.66663073599,1207.3900681263983,0.1207757822255835,2,1,1,1
4,7,11,256.9055225960206,36632.57613196455,3000.0,0.1,4,1,3,1
12,2,0,1600.4972032373034,102971.1383947836,5256.639322657042,0.019814764596976966,2,0,1,0
16,1,0,1187.127773948394,431777.6697725925,3000.0,0.026377324449490917,2,0,0,0
12,5,0,958.5250912812011,315354.85542601714,4285.520088832867,0.013489197275376737,0,0,0,0
0,18,4,540.4577445876712,26159.237981721726,1016.4819266777492,0.5862042660794964,10,1,0,1
16,4,0,1388.633621851608,217014.32318624912,4404.278862276542,0.001,3,0,0,0
0,14,4,515.7110833225119,57572.44304617392,1486.46792304939,0.4823241939037396,8,1,2,1
14,2,0,1007.9193098619852,517526.6878879883,4798.414937513599,0.028735254743531207,0,0,1,0
0,7,10,192.1011785484249,51239.26837095371,1706.556049781656,0.16031222073277424,8,1,1,1
22,2,0,556.0909198658445,234261.8342131544,9152.25191482131,0.014484225554441673,2,0,1,0
12,1,0,994.7262476304545,100000.0,7499.572688216985,0.028378382834844933,2,1,0,0
22,4,0,770.5294017730998,283637.4551226913,5252.475700064463,0.00890301998151017,3,1,0,0
23,11,3,283.63795553319244,27566.966155304915,1817.8158459923657,0.24929953082631465,11,1,1,1
23,21,2,390.09632718245996,46827.42992635486,1717.8052062898626,0.3371902931761442,2,0,0,1
19,4,0,1264.8846018969932,447350.38550299197,3674.2265797545347,0.012812335868084434,1,0,1,0
15,2,0,624.7702594039172,341793.46606235084,5296.0905414885465,0.031417970996144184,1,0,1,0
15,3,0,1406.1830791699344,348441.0881202213,5731.439466178148,0.014676692123194116,2,0,1,0
14,4,0,589.4884024660039,308713.60855498083,3000.0,0.025947388705931083,2,0,0,0
17,4,0,1747.064205460465,377653.06072377873,5746.266439924227,0.022084215270222075,2,0,0,0
5,14,4,243.70021685489505,36374.05239058557,200.0,0.1,11,1,2,1
17,4,0,1262.2616788398927,134831.65115090038,4310.757069797921,0.015431590827677966,1,0,1,0
17,5,0,1631.4380464447495,191482.09478678848,7627.771297425738,0.031111624742366194,2,0,0,0
10,4,0,1229.6742446088663,474629.22006600915,8810.247176150544,0.010405832211128022,3,0,0,0
4,13,5,367.63332008418286,44843.72057775913,200.0,0.39192466110903645,4,0,3,1
2,20,8,106.86738678484528,23317.31984833717,2040.3822450408309,0.1292061719431406,6,1,2,1
15,5,1,1357.5235351965057,175717.39416701748,9309.716869975662,0.030493145146258352,0,1,0,0
22,2,0,785.5312898930672,193911.65784377145,6195.712307438296,0.039689817107991646,3,0,0,0
23,20,7,716.1241416033465,34441.48840685169,1782.3149442808617,0.4163115139371868,3,0,2,1
23,24,7,360.8653340762935,57500.874829495326,1171.079108405711,0.14165884476620255,3,1,1,1
13,4,0,954.7262667166908,403364.71776787366,10000.0,0.026816618422576786,3,0,0,0
2,7,5,145.29152473692469,22918.894413097478,568.0289323130388,0.336550879791469,8,1,3,1
1,12,3,409.51272456110377,24174.649934647176,1847.4005559147818,0.23796586061099995,5,0,2,1
17,5,0,1105.1424362255298,312125.47500986943,4857.710652585119,0.02248657922762082,3,0,0,0
18,5,0,1419.3791394737705,345025.7691189742,5409.255048924344,0.02411452825201015,0,0,1,0
19,2,0,1556.8191213709092,431706.7913076972,5925.548198971772,0.01459842332771125,2,0,0,0
13,5,1,1378.8653652342882,285295.5439560108,7778.28605513474,0.030767944919656516,2,0,0,0
11,5,0,1275.8589588047953,307219.95282497123,4350.386417116348,0.027523113686385284,1,0,0,0
1,14,10,686.3164111674508,16538.533113480054,1222.4537033925162,0.27907842865885235,3,0,2,1
1,14,6,436.83309717617453,37803.71968728571,2150.9222972187545,0.14672961309821106,5,1,2,1
0,23,9,658.6734878404543,14750.37533296144,1693.2940243726975,0.1,9,1,3,1
4,18,2,645.1059182565734,9683.788619024577,2006.115993548481,0.1,4,1,0,1
23,17,8,320.8499191553274,23125.51622996005,484.9971337429198,0.44189380445226784,11,1,0,1
4,21,7,355.5626920358504,25364.571441417273,1052.861373282642,0.3364626341764786,9,1,0,1
1,6,11,358.38907749413244,48008.85923518367,1104.5818696257636,0.4697591596918038,5,1,1,1
5,9,11,514.0713628780998,23752.561417908037,2973.1734678311086,0.379995228154228,2,1,0,1
15,5,0,1533.321221336119,415481.5119513598,5566.453707530697,0.028238537065610424,0,0,1,0
1,17,8,494.4526545894181,34313.822985113715,1783.0900835822,0.1,9,1,2,1
15,1,0,916.818827745639,488811.087881252,8445.452020170527,0.014523453977127527,0,0,0,0
4,24,9,178.39290167347156,39819.23270917028,1516.427451588391,0.18323150892836068,4,1,0,1
18,5,0,990.2873561366819,242460.91206628538,6041.787214299131,0.018379595409377017,2,0,0,0
13,4,0,1129.7715163263827,200519.3906390214,3032.8555036015764,0.03542370972438884,1,0,0,0
19,2,0,1166.574978722855,283758.89139817725,3979.405750829633,0.027738725049127298,2,0,0,0
13,5,0,1673.0067670681253,346930.7792419895,8383.502251115997,0.006167405144769201,1,0,0,0
23,14,11,50.0,48948.93379232865,2449.3778077347934,0.2193321394364045,5,1,2,1
1,13,5,283.2654997259653,36382.21450016695,1111.5482100651966,0.408160523203445,4,1,2,1
2,11,9,247.13909887132255,40370.45410465549,2268.7443204789593,0.24159119953234548,6,1,2,1
23,18,7,401.79239509299225,36336.353392576406,594.049425641341,0.3952784348905879,11,1,3,1
10,2,0,377.2454946313701,344972.8475506111,6849.209016891992,0.025304674904525988,3,0,0,0
5,22,7,455.26641877180094,23968.69547951145,839.5471915457795,0.3223900141308837,11,1,1,1
23,12,3,389.1526330436939,21738.82471682774,896.2706357028346,0.5071789066835284,8,0,2,1
5,20,10,185.74984682158973,23921.752768799157,1554.8012426943224,0.1,10,1,2,1
1,22,11,489.21542575035136,37601.24273350171,1636.2130768544594,0.13714896764867301,2,1,2,1
14,5,0,780.0357551924777,331081.2736049955,3335.5189091103557,0.01774712925668067,0,1,0,0
2,22,10,336.7838375490851,39629.69976380664,1688.6841248151086,0.1,6,1,3,1
10,4,0,1285.9201502868555,171846.65525264817,6359.860623622678,0.01754996994841916,3,0,0,0
0,10,10,524.6481148421535,70180.24279700863,2235.989706925622,0.1145296213565028,9,1,0,1
11,3,0,1774.8679421216448,254876.32544330892,6784.2358311083735,0.004319032818611641,2,0,1,0
11,3,0,676.8177000146492,431687.98384684825,4214.4635142764155,0.024267569903650955,1,0,0,0
2,9,2,50.0,22618.878649684688,1503.0968210718881,0.2838784655069101,3,1,1,1
0,22,9,488.92094830344865,43399.31970017947,1636.1680905145079,0.25148018867804495,6,0,2,1
4,22,5,575.6275386735917,32814.110662061816,1532.0073194489755,0.4309442099527311,8,1,3,1
3,17,6,390.1588981905644,6817.579414450876,1193.267490835724,0.2970143936692585,3,0,0,1
5,13,7,1000.0,32983.563567158184,1490.1712574472049,0.27443808480416015,3,1,1,1
22,3,0,649.8962076075242,295895.2148298127,5563.4380277036025,0.010826404849131596,1,0,0,0
11,3,0,1353.095847483381,254547.1027609259,3396.503756177182,0.032540354493151416,2,0,1,0
18,1,0,943.7085549493421,373734.7760058071,5413.261769406015,0.02079359467650286,3,0,0,0
20,1,0,1171.22976282059,137652.15252438097,4567.848196015566,0.021684845716652575,3,0,1,0
18,2,0,974.2186264543537,401478.505965752,6087.255942198715,0.028260229229617403,3,0,0,0
10,3,0,1547.6510148872776,324472.7918160017,7057.6676674995215,0.017953735196518442,1,0,0,0
4,7,6,372.9844998780915,42515.86597898473,2466.191712883605,0.17203316014883513,2,1,1,1
2,20,5,362.6890642117033,58212.41020684944,731.8262466251986,0.42240338431927915,2,1,3,1
21,4,0,797.484898464822,274957.06677896786,4785.881030330509,0.025994445248268955,1,0,0,0
2,20,2,268.74732150921216,5901.82730502139,1923.0059785989163,0.3443111267948696,4,1,3,1
5,22,4,670.7086106619622,63476.56045241674,675.4839027020475,0.22373417229148243,9,1,1,1
11,4,0,1432.207418238282,231365.5713351024,10000.0,0.018649054004166873,3,0,0,0
2,12,7,363.3544700262811,28180.04237582682,2877.180172092394,0.43183214669417935,9,1,3,1
12,4,0,1207.7469309949254,338205.06775533303,5478.427625255212,0.014739273266996759,3,0,1,0
5,23,8,340.1746743005559,29060.393825901156,1400.5697819997138,0.3096592254957028,2,1,3,1
17,2,0,1785.497649996338,234845.34230237844,6177.254925536801,0.00491367522483847,2,0,0,0
21,4,0,741.4589564619675,452918.61234707007,3000.0,0.014652320898251997,3,0,0,0
2,21,11,421.1053548994522,57196.51927017445,582.0579944763633,0.3688277482460614,8,1,3,1
23,11,9,85.12391128119293,33700.47995055382,635.2900290655617,0.1,2,1,3,1
19,2,0,1681.7868833014593,468232.22129520023,7084.895693442591,0.011153513798677371,3,0,0,0
5,21,3,50.0,40229.786923934604,570.2123491141107,0.34366820798456077,6,1,0,1
3,19,3,216.33882035229965,45670.02876382565,1098.5628648717493,0.4327543705794895,3,1,0,1
21,3,0,1516.2976028959338,413893.5820977949,6518.824921475514,0.006994526713429858,2,0,0,0
0,7,4,617.275298708398,34814.66451247353,456.7520456359671,0.28387598344708254,8,1,1,1
10,5,0,827.1892745419195,185292.98543087463,4094.2790063882935,0.023752312633109434,3,0,1,0
0,22,2,412.46756274265095,18539.244751110455,200.0,0.1,9,1,1,1
1,9,4,436.28215477136735,18190.729161397903,1351.651347155972,0.12229074240415205,9,1,2,1
19,3,0,1418.163509533251,187402.23365276316,3767.130636344418,0.016578768303540357,3,0,1,0
0,8,7,227.66968557315562,48270.800071241945,1965.9014661404458,0.23567779743810063,5,1,2,1
21,5,0,750.2893185903358,333299.00797781174,7045.786418858113,0.013974833968882036,0,0,0,0
0,10,4,107.62003196311781,33946.20968685086,1619.6563329480898,0.35148129235280223,8,1,1,1
14,3,0,1697.4182404391227,259848.68670970944,3932.7822861131067,0.03334032682664853,3,0,0,0
21,1,0,672.5331087885365,621594.7243111664,7584.827070569887,0.023845611014167465,1,0,0,0
5,15,4,349.5126092443303,23229.901449676876,2437.1730450471673,0.47589373351422126,6,0,1,1
12,4,0,547.2517667468073,245471.29294905876,7354.3879970663775,0.031157209628287268,2,0,0,0
3,23,2,425.25444495779226,27308.48391682996,1571.30537784793,0.15048132944513615,5,0,2,1
12,4,0,759.7111201346033,239730.83130096024,5243.146010840495,0.012484896831452036,1,0,1,0
14,3,0,1613.1573936366688,509754.3915047065,4656.26547601425,0.031238664956919265,2,0,1,0
19,4,0,1830.9483480352142,311762.3984074843,4585.638921880093,0.02325159425693806,3,0,0,0
4,12,4,50.0,44771.00595693657,2192.414229301431,0.2458688866105378,2,1,0,1
15,3,0,1200.5869485768442,198591.16668173907,5817.232885340201,0.026660064141059328,3,0,0,0
10,5,0,924.0849821083578,122956.60974637754,5458.841142080971,0.02658177698509115,0,0,0,0
22,4,0,1767.5470359208848,189030.10296529668,4081.6491408133315,0.026730937241992832,2,0,0,0
12,2,0,528.0377013980419,431609.13602427416,8668.25893615442,0.0289295593717394,0,0,0,0
22,1,0,1687.7972090266517,293642.57227947324,3961.4317699802605,0.033872052684128066,1,1,0,0
13,1,0,1241.9460132314452,349348.2318971885,10000.0,0.012578371527287555,2,0,0,0
3,9,9,325.73483732211093,16412.937495732975,2742.969491776541,0.5677491044668652,10,1,3,1
10,2,0,1430.2034911026738,148036.5813482375,7507.120050123465,0.020745761520361273,0,0,0,0
0,15,11,202.28512989655266,33413.43399173203,2612.0620804229347,0.487431231557029,9,1,2,1
20,5,0,1506.172291694038,196331.26862001704,8577.424389606786,0.027890312063302197,3,0,1,0
3,6,9,145.8754062062715,19483.479271808374,3000.0,0.21380781549041822,11,1,1,1
10,2,0,1291.0155815584965,198052.21683423265,4609.664689367029,0.021416109156877222,2,0,0,0
15,4,0,1365.7448336715154,100000.0,6835.631297011903,0.020450692148531954,1,0,0,0
19,5,0,747.4956026439843,445451.8235601324,8491.868916620728,0.022906091694614043,0,0,0,0
2,23,5,628.0041070177223,28191.07622785562,1354.576404303205,0.3992532026924998,3,1,2,1
10,2,0,1336.5906956188314,385690.70581843297,7864.057788093776,0.012712979141951852,0,0,0,0
14,3,0,1370.65227601688,118406.80039801772,4355.799622303969,0.03775441909678015,1,0,0,0
1,13,9,197.8221673450661,5676.335285801539,2069.7005852363004,0.1267991208175916,10,1,2,1
0,9,9,750.1214591366413,35001.85670466197,829.6987554655202,0.4934767724487211,8,0,0,1
4,22,3,596.4795245838773,21188.718367959424,200.0,0.12674487757157124,4,1,1,1
11,2,0,787.014009612759,408251.0392762244,6877.683301784058,0.025457724270702097,3,0,0,0
12,2,0,820.3838835137735,296521.99301310576,7871.760145755145,0.008922941012229213,2,0,0,0
0,6,6,483.61837256737624,34106.233166743055,2303.56579907415,0.14360700192624848,11,1,2,1
22,3,0,890.9165359476076,365147.7246707511,3679.2494987769223,0.006845628979378833,1,0,0,0
1,23,11,523.2478062863911,46153.93102807965,2022.1480037581669,0.11805674063690211,3,1,2,1
3,8,3,566.5121231697684,19245.35437484104,1171.5359965005227,0.12251187474020503,5,1,3,1
0,8,9,445.3006356021207,13759.537166624392,3000.0,0.45383003303600766,4,1,0,1
4,23,6,806.8398619938921,49009.065399325395,1475.442664716192,0.32391959068986576,2,1,3,1
2,6,8,515.6459812949656,9119.244680018426,2325.1640346253243,0.19379164321808437,2,1,0,1
13,1,0,1653.8744079710245,389033.53149820695,6275.39125574796,0.02938744251021189,3,1,0,0
12,2,0,1110.537571754832,377967.5014371967,7863.554531050255,0.001,1,0,0,0
22,2,0,830.176068718333,351561.4300785429,4076.6167699483003,0.01656402615071627,3,1,0,0
5,9,2,528.4891033830597,66925.37769055142,2022.8832630276693,0.1,8,1,3,1
4,12,6,379.82873203900465,51393.87206478753,1476.971162441211,0.1799303536361503,9,0,2,1
23,20,6,50.0,29745.53147986768,2700.5122798802836,0.1395237567716046,4,1,2,1
5,23,10,70.13163831835305,27593.30864064469,2447.478721712305,0.24628818028029992,7,0,1,1
3,22,7,462.785747421541,34648.240611028195,739.6005139770526,0.15485227962940595,9,1,1,1
22,3,0,1688.188449274689,258245.26927340147,8238.539347969594,0.02431185420035451,2,0,1,0
5,11,5,154.91618102837253,34502.79080268721,1972.164635171331,0.1,3,1,1,1
11,5,0,1436.127938282873,299509.85230695247,5522.750405563499,0.004429544681231452,0,0,0,0
22,3,0,1105.339237854675,375616.7799589821,6312.2350890423495,0.023097623524048434,2,0,0,0
4,10,8,469.03139117642087,23035.33271182675,1544.1111115197587,0.21584003653538775,3,1,1,1
22,2,0,1005.4363645331794,382541.41182487365,9639.345142611086,0.0326001773942137,3,1,0,0
14,3,0,1038.681767233163,367216.75822523487,8068.305995443743,0.020605683070467073,0,0,0,0
10,4,0,1551.0451258111962,317359.4816444725,6953.806851169769,0.03514787098680339,2,0,0,0
1,12,2,619.9992039526117,4064.3512415605,350.45409555221,0.6416158322868157,9,1,3,1
17,1,0,1089.4194985360652,415486.65470807685,6719.771133132137,0.024223278000230178,1,0,0,0
19,4,0,1534.487827620542,186331.23835538456,6721.197798525951,0.012322722861868033,2,0,0,0
17,3,0,1409.5807495752,395232.0402330819,5553.105448121263,0.03812472289720359,0,0,0,0
17,3,0,686.4584452565445,317949.33627912466,4016.906828381462,0.02688215567500451,1,0,0,0
4,19,5,622.9595583730253,14988.656293937223,2466.180014857494,0.2963775438912261,3,1,0,1
15,4,0,1500.4484763121925,264084.3812338687,8867.380463674908,0.013708251906316912,2,0,0,0
0,11,2,84.60600371318509,38013.45347888142,2113.9698503525424,0.4877013864033087,5,1,1,1
11,3,0,1306.941774970501,273910.7730513201,4715.029581382183,0.018700558250014543,1,1,1,0
17,3,0,1050.776262247196,281210.5776711361,3000.0,0.009124477295891623,0,0,0,0
3,14,6,535.6218711296942,1000.0,2088.2281876639654,0.14070154893022438,2,1,0,1
23,12,6,449.4483640340389,31542.631852017803,1395.6821838465025,0.1715135674429662,8,1,1,1
14,4,0,824.8521587353443,176408.36247633968,5848.06724187072,0.007268152542254882,0,0,0,0
4,19,9,693.6269634453222,43819.08729801349,582.06191233963,0.1609934889584832,9,1,2,1
4,13,7,157.77395016551395,11514.046342555572,1975.4836754311327,0.37249119885489856,11,1,1,1
19,2,0,1210.6028717501217,426450.8281227147,7650.018949531878,0.029569115709409653,1,0,0,0
0,22,8,142.0830811424795,54348.128273723836,1992.0989859153688,0.1,7,1,0,1
17,2,0,348.8617112265913,235586.1842146484,6631.144797720835,0.018366149819496753,1,0,0,0
5,12,6,694.8968835347212,23029.627395369098,2184.8858786348765,0.2297916000275113,11,1,3,1
13,4,0,793.6934132303356,329229.6012613999,8937.728681192411,0.020800579625110727,1,0,0,0
12,1,0,1488.10346353311,440468.83313273,3483.4069433122604,0.016622764019063242,3,0,0,0
2,23,7,113.63353672534896,32539.008204671067,200.0,0.16087108177923906,6,1,0,1
22,1,0,1314.9918700059284,167542.69254631177,7972.225082872927,0.020451219673835275,2,0,0,0
18,5,0,2207.485639717785,282826.39911049325,8191.978912490731,0.014964778127000505,3,0,1,0
4,11,5,693.131509416502,22340.02666163052,3000.0,0.37773452257207296,7,1,3,1
17,3,0,875.2481324533076,512915.58624099276,3000.0,0.013786137232035953,1,0,0,0
11,3,0,1622.0508686324717,299676.3129266351,7972.464147052666,0.012569693739882383,0,0,0,0
5,23,11,496.80166344017294,34731.355127039235,1681.4647549912847,0.19268036292483878,2,1,1,1
14,3,0,1894.6211411064332,322003.1004069393,9347.439534965293,0.02432427280835588,2,0,0,0
23,12,10,301.8619698147216,45047.62772827841,2562.008114940818,0.3580602024388,6,0,2,1
10,5,0,1436.662833574178,332556.04071093234,3000.0,0.02487908089857875,1,1,0,0
5,14,6,224.306122580205,13725.838428517165,676.639871202449,0.36819906012375053,5,1,1,1
2,13,11,554.8996560053508,51996.05549635183,2086.6281828633146,0.34551266210691006,5,1,1,1
18,1,0,1335.9619718662882,339054.6570426653,3905.6100162326184,0.026749363322737297,1,0,1,0
23,21,8,376.0430006956695,9610.465975242048,1907.2097491663276,0.1,9,1,1,1
11,2,0,1095.0075809012446,260067.36166202926,6541.6842229917975,0.02990604629863875,2,0,0,0
23,17,6,480.72235120249644,42628.80001656976,2200.1443059558806,0.17538094818008182,2,0,3,1
10,1,0,1009.2082442709049,410511.09038041916,8198.456690780697,0.024065939129388182,3,0,0,0
21,2,0,1286.3543832142389,213647.39369553275,8107.584314673732,0.01998850445660122,2,0,0,0
3,6,7,523.4948986769668,2338.027961952481,1609.0849791690734,0.3311633995443541,2,1,1,1
4,13,10,404.2025475966898,62258.48761011461,1774.1982234843626,0.3970862254319296,8,1,1,1
16,1,0,1237.770951885904,322130.4893976556,4420.461093569367,0.012949836242473232,1,1,1,0
4,8,9,408.9265401486658,20528.26112868538,748.973076040157,0.12268663622432555,10,1,2,1
23,20,7,393.59126371601087,40094.807307121024,1921.7952619927796,0.4361951075716233,2,0,1,1
20,5,0,1031.1483343708837,495815.22269127134,4868.265536050369,0.01907145682890895,1,0,0,0
16,4,0,878.8539039064285,405028.1993397764,5578.424950842858,0.022643098021301898,1,0,0,0
18,3,0,1412.0605052734413,318773.48152705334,5766.8131557885445,0.02857028736819229,0,0,0,0
15,2,0,563.1585321448692,214830.71755787515,3000.0,0.014162743416660848,1,0,0,0
16,4,0,1754.5104328323291,297766.6182281863,7101.105895830725,0.004257129693497348,0,0,0,0
5,10,7,314.7247926948314,47181.70120463193,1639.6668521010072,0.17745424372205515,3,1,1,1
14,3,0,433.5342474936218,508600.5185522139,4464.133706805905,0.004709943634028576,1,1,1,0
5,12,11,50.0,52548.86077289723,2480.567301616065,0.39383975142823757,5,1,0,1
5,10,11,102.77961778236386,35736.423113614816,959.1495333648786,0.30751276773894903,6,1,1,1
22,1,0,641.5226735816457,100000.0,9714.56837625555,0.029826502471123825,1,0,0,0
23,19,11,646.0882826364723,20483.898228219943,1310.6527606817224,0.23941817250224448,10,1,1,1
23,8,3,529.0881355821907,32830.352127212194,1722.615759366329,0.12679963782017276,10,0,2,1
13,5,0,1289.5360691132946,299914.44004299626,6736.807250060657,0.03502582750850834,1,0,0,0
5,8,7,340.4360544459904,60808.889778159806,505.3498699884136,0.40637798164031513,11,1,2,1
21,3,0,300.0,374325.210562305,5461.973342303584,0.022244867589402632,3,0,0,0
22,3,0,1410.9159675349308,454387.71610560024,7229.106744483432,0.002079417252171204,0,0,0,0
22,5,0,1066.3643171619076,173651.53949388932,7219.215454302775,0.028854932673920673,2,0,0,0
19,1,0,2045.8400711633349,217516.04792742676,8764.660160608762,0.008081522297812158,2,0,0,0
11,1,0,1193.492095636134,219624.18856699858,5461.2923666534125,0.022307110072766468,2,1,1,0
11,1,0,1503.2579556842709,178996.70325189337,7567.564081516841,0.02083941214033708,3,1,0,0
4,16,3,199.1326522073622,15764.506857169848,1957.6333669969717,0.3629137490274236,11,1,0,1
20,1,0,648.7246592667577,352127.73722162127,6387.6770743096795,0.001904927742456073,0,0,0,0
20,1,1,1033.6735160485382,424989.6502545986,6207.090281653803,0.012112740489019759,2,1,1,0
18,1,0,1619.3626528939885,156613.6347384861,5179.846322768179,0.014579051662845257,0,0,1,0
0,8,3,223.73695415249412,46477.97880485834,1747.2829029396526,0.42434716812701156,9,1,0,1
23,19,6,365.5486609288198,34398.73422394531,1655.794419649449,0.3117023182671625,2,1,2,1
10,4,0,1545.8691722374274,220773.20140362866,9837.796169106678,0.02315959047844571,3,0,0,0
16,3,0,1297.880170584683,492403.3499800493,5227.846037939589,0.017685361674810468,2,0,0,0
19,5,0,1399.4120768622688,153133.4473340819,5916.327620571519,0.021111718107043313,3,0,0,0
2,22,10,557.9411790946289,19822.810296056596,440.08325717822663,0.290282102916486,7,1,3,1
4,11,4,319.87869045823436,33929.304609524304,1552.7385190381988,0.2642366478667796,3,1,1,1
19,2,0,1129.937418256176,310846.8144838761,3358.632897911177,0.005597158736092905,0,0,0,0
0,15,6,245.352939800721,32973.13975923104,1145.8500112563802,0.6876142454903562,8,1,0,1
3,15,9,226.77168138326576,33670.01857040149,2776.844866637126,0.22792589168953076,10,1,2,1
